id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,profit
9573,0.545906999999999,50000000.0,26199517,Blood Work,Clint Eastwood|Jeff Daniels|Anjelica Huston|Wanda De Jesus|Tina Lifford,Clint Eastwood,houseboat|heart|investigation|police|ex-cop,110,Crime|Drama|Mystery|Thriller,Malpaso Productions|Warner Bros. Pictures,2002-08-04,89,5.7,2002,-23800483.0
2103,0.54375,47000000.0,30002758,Solaris,George Clooney|Natascha McElhone|Viola Davis|Jeremy Davies|Ulrich Tukur,Steven Soderbergh,clone|loss of sense of reality|hallucination|space travel|grief,99,Drama|Science Fiction|Mystery|Romance,Twentieth Century Fox Film Corporation|Lightstorm Entertainment,2002-11-27,196,5.8,2002,-16997242.0
9034,0.535827,10000000.0,0,The Banger Sisters,Goldie Hawn|Susan Sarandon|Geoffrey Rush|Erika Christensen|Robin Thomas,Bob Dolman,tattoo|rock star|groupie|past|spieÃŸerleben,98,Comedy|Drama,Fox Searchlight Pictures,2002-09-20,32,5.3,2002,-10000000.0
9093,0.534397,35000000.0,29882645,The Four Feathers,Heath Ledger|Wes Bentley|Kate Hudson|Djimon Hounsou|Michael Sheen,Shekhar Kapur,islam|sex|loyalty|bravery|army,132,War|Adventure|Drama|Romance,Paramount Pictures|Miramax Films|Marty Katz Productions|Jaffilms Inc.|Dune Films,2002-09-08,81,6.4,2002,-5117355.0
8198,0.53098,30000000.0,27674124,The Quiet American,Michael Caine|Brendan Fraser|Äá»— Thá»‹ Háº£i Yáº¿n|Tzi Ma|Rade Serbedzija,Phillip Noyce,terror|journalist|lover (female)|saigon|indochina,101,Drama|Action|Thriller|Romance,Miramax Films|Intermedia Films|Mirage Enterprises,2002-11-22,34,5.6,2002,-2325876.0
25913,0.529277,,0,Balto II: Wolf Quest,Maurice LaMarche|Jodi Benson|Lacey Chabert|David Carradine|Mark Hamill,Phil Weinstein,,75,Family|Animation|Adventure,Universal Studios,2002-02-19,47,6.2,2002,
8094,0.522401,,20957001,The Magdalene Sisters,Anne-Marie Duff|Nora-Jane Noone|Eileen Walsh|Mary Murray|Dorothy Duffy,Peter Mullan,girls' boarding school|sexual harassment|punishment|irish|ireland,119,Drama|Foreign,Film Council|Scottish Screen|BÃ³rd ScannÃ¡n na hÃ‰ireann,2002-10-24,44,7.0,2002,
10985,0.507987,13000000.0,0,The New Guy,DJ Qualls|Eliza Dushku|Zooey Deschanel|Lyle Lovett|Jerod Mixon,Ed Decter,prison|dual identity|identity|loser|high school,88,Comedy|Family,Revolution Studios|Frontier Pictures|Bedlam Pictures,2002-05-10,67,5.8,2002,-13000000.0
2637,0.5076,32000000.0,55157539,The Mothman Prophecies,Richard Gere|Laura Linney|Will Patton|Bob Tracey|Debra Messing,Mark Pellington,dream|hallucination|alien life-form|tumor|hospital,119,Drama|Mystery|Thriller|Horror,Lakeshore Entertainment,2002-01-25,135,5.9,2002,23157539.0
12224,0.50575,,0,Dinotopia,Tyron Leitso|David Thewlis|Wentworth Miller|Katie Carr,Marco Brambilla,island|dinosaur,250,Action|Adventure|Family|Fantasy|Science Fiction,no_data,2002-05-12,47,5.6,2002,
11888,0.499307,33000000.0,0,Snow Dogs,James Coburn|SisqÃ³|Nichelle Nichols|Cuba Gooding Jr.|M. Emmet Walsh,Brian Levant,adoption|log cabin|alaska|sled dogs,99,Adventure|Comedy|Family,Walt Disney Pictures,2002-01-18,101,5.3,2002,-33000000.0
10712,0.49789,13500000.0,29027914,Far from Heaven,Julianne Moore|Dennis Quaid|Dennis Haysbert|Patricia Clarkson|Viola Davis,Todd Haynes,black people|wife husband relationship|botanist|homosexuality,107,Drama|Romance,Clear Blue Sky Productions,2002-09-01,57,6.4,2002,15527914.0
14635,0.494021,20000000.0,75597042,The Rookie,Dennis Quaid|Rachel Griffiths|Beth Grant|Angus T. Jones|Brian Cox,John Lee Hancock,father-son relationship|baseball|sports team|sport|life's dream,127,Drama|Family,Walt Disney Pictures|Gran Via Productions|98 MPH Productions,2002-03-25,42,6.0,2002,55597042.0
3132,0.485311,70000000.0,65977295,Bad Company,Anthony Hopkins|Chris Rock|Peter Stormare|Gabriel Macht|Kerry Washington,Joel Schumacher,ambush|cia|assassin|nightclub|hustler,116,Action|Adventure|Comedy|Thriller,Jerry Bruckheimer Films|Touchstone Pictures|Stillking Films,2002-06-07,121,5.5,2002,-4022705.0
14245,0.483137,5000000.0,0,Sniper 2,Tom Berenger|Bokeem Woodbine|Erika MarozsÃ¡n|TamÃ¡s PuskÃ¡s|Dan Butler,Craig R. Baxley,blood splatter|betrayal|man hunt|rescue mission|duel,97,Action,Sandstorm Films,2002-12-28,14,5.6,2002,-5000000.0
4912,0.482312,30000000.0,33013805,Confessions of a Dangerous Mind,Sam Rockwell|Drew Barrymore|Julia Roberts|Rutger Hauer|Brad Pitt,George Clooney,microfilm|biography|silencer|intrigue,113,Comedy|Crime|Drama|Romance|Thriller,Miramax Films|Allied Filmmakers|Mad Chance,2002-12-30,137,6.4,2002,3013805.0
1809,0.481286,4000000.0,0,The Rules of Attraction,James Van Der Beek|Shannyn Sossamon|Ian Somerhalder|Jessica Biel|Kate Bosworth,Roger Avary,love triangle|independent film|multiple narrators|multiple storylines,110,Romance|Comedy|Drama,Kingsgate Films,2002-10-11,87,6.1,2002,-4000000.0
16077,0.478278,3000000.0,0,My Little Eye,Sean Cw Johnson|Kris Lemche|Stephen O'Reilly|Laura Regan|Jennifer Sky,Marc Evans,camera|video surveillance|murder|observation,95,Horror|Thriller,Universal Pictures|StudioCanal|Working Title Films|WT2 Productions|imX Communications,2002-10-04,16,6.2,2002,-3000000.0
11246,0.474917,3000000.0,0,Hellraiser: Hellseeker,Dean Winters|Ashley Laurence|Rachel Hayward|Sarah-Jane Redmond|Doug Bradley,Rick Bota,hallucination|supernatural|pinhead|psychiatry|guilty conscience,89,Horror|Thriller|Mystery,Miramax Films|Neo Art & Logic|Dimension Films|Cold Day Ltd.,2002-10-15,33,5.1,2002,-3000000.0
14365,0.472916,,0,Killing Me Softly,Heather Graham|Joseph Fiennes|Natascha McElhone|Ulrich Thomsen|Ian Hart,Chen Kaige,sex|bondage|obsession|nudity|dangerous,100,Drama|Thriller|Mystery|Romance,"Montecito Picture Company, The|Noelle Entertainment Limited",2002-05-10,41,5.6,2002,
150004,0.469332,,0,Taken,Dakota Fanning|Matt Frewer|Eric Close|Emily Bergl|Heather Donahue,Breck Eisner|FÃ©lix EnrÃ­quez AlcalÃ¡|John Fawcett|Tobe Hooper|Jeremy Kagan|Michael Katleman|Sergio Mimica-Gezzan|Bryan Spicer|Thomas J. Wright,,877,Science Fiction,DreamWorks,2002-12-02,38,6.8,2002,
10550,0.455247,70000000.0,19924033,Ballistic: Ecks vs. Sever,Antonio Banderas|Lucy Liu|Gregg Henry|Ray Park|Talisa Soto,Wych Kaosayananda,loss of family|enemy|adversary|agent,91,Action|Adventure|Thriller,Epsilon Motion Pictures|Franchise Pictures|Dante Entertainment|Chris Lee Productions|SuperMega,2002-09-20,35,4.8,2002,-50075967.0
9932,0.446326,,0,Analyze That,Robert De Niro|Billy Crystal|Lisa Kudrow|Joe Viterelli|Cathy Moriarty,Harold Ramis,prison|gold|therapist|gangster,96,Comedy|Crime,Village Roadshow Pictures|NPV Entertainment|Warner Bros.|Tribeca Productions|Baltimore Spring Creek Pictures,2002-12-06,197,5.8,2002,
9039,0.445162,30000000.0,6916869,Trapped,Charlize Theron|Kevin Bacon|Courtney Love|Stuart Townsend|Dakota Fanning,Luis Mandoki,ransom|hostage|kidnapper|telephone|psychopath,106,Action|Crime|Drama|Thriller,Senator Film Produktion|Propaganda Films|Colombia Pictures,2002-09-20,72,5.8,2002,-23083131.0
17774,0.445103,,0,Derailed,Jean-Claude Van Damme|Tomas Arana|Laura Harring|Simona Williams|Susan Gibney,Bob Misiorowski,biological weapon|train|train explosion|runaway train,89,Action|Thriller,777 Films Corporation|Halt Productions,2002-05-19,20,3.5,2002,
9689,0.444428,16000000.0,0,Hollywood Ending,Woody Allen|George Hamilton|TÃ©a Leoni|Debra Messing|Mark Rydell,Woody Allen,blindness and impaired vision|creative crisis|film director,112,Comedy|Drama,DreamWorks SKG,2002-05-03,54,6.2,2002,-16000000.0
12079,0.441684,2000000.0,0,Spun,Jason Schwartzman|Mickey Rourke|Brittany Murphy|John Leguizamo|Chloe Hunter,Jonas Ã…kerlund,independent film|speed freak|junky cop|boy toy|porn magazine,101,Comedy|Crime|Drama,Muse Productions|Brink Films|Silver Nitrate,2002-06-01,54,6.5,2002,-2000000.0
15028,0.440499,26000000.0,38793283,Clockstoppers,Jesse Bradford|Paula GarcÃ©s|Robin Thomas|French Stewart|Michael Biehn,Jonathan Frakes,time|airplane|youth|wristwatch,94,Adventure|Family|Science Fiction|Thriller,Paramount Pictures|Nickelodeon Movies|Valhalla Motion Pictures,2002-03-17,47,4.5,2002,12793283.0
11442,0.431515,13000000.0,37664855,Halloween: Resurrection,Jamie Lee Curtis|Brad Loree|Busta Rhymes|Bianca Kajlich|Katee Sackhoff,Rick Rosenthal,brother sister relationship|innocence|serial killer|michael myers,94,Horror|Thriller,Dimension Films,2002-07-01,106,4.6,2002,24664855.0
11468,0.427389,18000000.0,676698,Salton Sea,Val Kilmer|Vincent D'Onofrio|Adam Goldberg|Luis GuzmÃ¡n|Doug Hutchison,D.J. Caruso,dual identity|identity|war on drugs|jazz musician|drug scene,103,Drama|Mystery|Thriller,Castle Rock Entertainment|Darkwoods Productions,2002-01-01,35,6.8,2002,-17323302.0
11880,0.42722,,0,Dog Soldiers,Sean Pertwee|Kevin McKidd|Emma Cleasby|Liam Cunningham|Thomas Lockyer,Neil Marshall,werewolf,105,Horror|Action|Thriller,Carousel Picture Company|The Noel Gay Motion Picture Company|Kismet Entertainment Group|The Victor Film Company|Luxembourg Film Fund,2002-05-10,80,6.7,2002,
2017,0.426888,12000000.0,0,The House on Turk Street,Samuel L. Jackson|Milla Jovovich|Stellan SkarsgÃ¥rd|Doug Hutchison|Joss Ackland,Bob Rafelson,suicide|new york|female nudity|insulin|flying,97,Action|Crime|Drama|Mystery|Thriller,Remstar Productions|ApolloMedia Distribution|Kismet Entertainment Group|Seven Arts Films,2002-06-28,26,5.5,2002,-12000000.0
11870,0.416292,15000000.0,52970014,Big Fat Liar,Frankie Muniz|Paul Giamatti|Amanda Bynes|Amanda Detmer|Donald Faison,Shawn Levy,screenplay|film producer|auto|right and justice|liar,88,Comedy|Family,Universal Pictures,2002-02-08,95,5.7,2002,37970014.0
11362,0.414805,,75395048,The Count of Monte Cristo,Jim Caviezel|Guy Pearce|Richard Harris|James Frain|Dagmara DomiÅ„czyk,Kevin Reynolds,loss of lover|lover (female)|ex-lover|torture|napoleon bonaparte,131,Action|Adventure|Drama|Thriller,Spyglass Entertainment|World 2000 Entertainment|Count of Monte Cristo Ltd.|Touchstone Pictures,2002-01-23,278,7.1,2002,
11022,0.400097,6500000.0,12633747,Narc,Jason Patric|Ray Liotta|Chi McBride|Busta Rhymes|Lloyd Adams,Joe Carnahan,assertion|investigation|internal affairs|narcotics cop,105,Action|Crime|Drama|Thriller,Paramount Pictures|Lions Gate Films|Cruise/Wagner Productions,2002-01-14,61,6.2,2002,6133747.0
18221,0.398388,,0,Space Station 3D,Tom Cruise|James Arnold|Michael J. Bloomfield|Robert D. Cabana|Leroy Chiao,Toni Myers,nasa|space|independent film|astronaut|space station,47,Documentary,IMAX|National Aeronautics and Space Administration (NASA)|Lockheed Martin Corporation,2002-04-17,10,6.1,2002,
11535,0.391625,,0,Rollerball,Chris Klein|LL Cool J|Rebecca Romijn|Naveen Andrews|Jean Reno,John McTiernan,manager|arena|dystopia|wrestling|sport,98,Action|Science Fiction|Thriller,Atlas Entertainment|Toho-Towa|Mosaic Media Group|Yorktown Productions|Helkon Media AG,2002-02-08,55,3.4,2002,
16028,0.381369,17000000.0,0,They,Laura Regan|Marc Blucas|Ethan Embry|Dagmara DomiÅ„czyk|Jon Abrahams,Robert Harmon,suicide|asylum|nightmare|darkness|supernatural,89,Horror|Thriller,Dimension Films|Focus Features|Good Machine|Radar Pictures,2002-11-01,22,4.4,2002,-17000000.0
8460,0.378343,3800000.0,0,The Skulls II,Robin Dunne|Nathan West|Ashley Tesoro|Lindy Booth|James Gallanders,Joe Chappelle,secret|coffin|literature|brotherhood|connecticut,99,Action|Comedy|Thriller|Romance,Original Film|Newmarket Capital Group|Universal Home Entertainment,2002-04-09,11,6.0,2002,-3800000.0
12454,0.376186,9000000.0,0,All or Nothing,James Corden|Timothy Spall|Ruth Sheen|Lesley Manville|Sally Hawkins,Mike Leigh,,128,Comedy|Drama,Les Films Alain Sarde|Thin Man Films,2002-05-17,11,5.8,2002,-9000000.0
17963,0.375427,,0,Gone Nutty,Chris Wedge,Carlos Saldanha,,5,Animation|Comedy,Blue Sky Studios,2002-10-21,20,6.5,2002,
37964,0.373221,8000000.0,27362712,Brown Sugar,Sanaa Lathan|Taye Diggs|Mos Def|Queen Latifah|Nicole Ari Parker,Rick Famuyiwa,,109,Comedy|Romance,no_data,2002-10-05,23,7.2,2002,19362712.0
9583,0.367352,27000000.0,0,Divine Secrets of the Ya-Ya Sisterhood,Sandra Bullock|Ellen Burstyn|Fionnula Flanagan|James Garner|Cherry Jones,Callie Khouri,secret society|conciliation|marriage|mother daughter relationship|playwright,116,Comedy|Drama|Romance,All Girl Productions|Gaylord Productions,2002-06-07,38,5.3,2002,-27000000.0
13435,0.364807,12500000.0,23367586,Antwone Fisher,Derek Luke|Malcolm David Kelley|Cory Hodges|Denzel Washington|Joy Bryant,Denzel Washington,us navy|biography,120,Drama|Romance,Fox Searchlight,2002-12-19,76,6.6,2002,10867586.0
14874,0.362612,,0,Try Seventeen,Elijah Wood|Franka Potente|Mandy Moore|Deborah Harry|Elizabeth Perkins,Jeffrey Porter,photographer|flirt|symbolism|virgin|fantasy,96,Comedy|Romance|Drama,Capital Arts Entertainment|Millennium Films|Flirt Pictures,2002-09-10,17,5.8,2002,
2750,0.360948,,0,24 Hour Party People,Steve Coogan|Paddy Considine|Sean Harris|Lennie James|Shirley Henderson,Michael Winterbottom,manchester city|nightclub|musical|celebration,117,Comedy|Drama,WAVEpictures|The Film Consortium|Baby Cow Productions,2002-02-13,53,6.6,2002,
16068,0.188773,,0,Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,Dylan Neal|Andreas Katsulas|Alex Zahara|Myriam Sirois|Dean Marshall,Michael Vejar,,90,Science Fiction|Adventure|Action,Babylonian Productions|Sci-Fi Channel|Legendary Films Inc.,2002-01-19,12,6.3,2002,
14008,0.359055,,0,Cadet Kelly,Hilary Duff|Christy Carlson Romano|Gary Cole|Shawn Ashmore|Aimee Garcia,Larry Shaw,military school,101,Drama|Comedy|Family|TV Movie,Walt Disney Pictures,2002-03-07,78,5.1,2002,
9685,0.357389,9000000.0,4777465,Igby Goes Down,Kieran Culkin|Claire Danes|Jeff Goldblum|Jared Harris|Amanda Peet,Burr Steers,father-son relationship|patenonkel|independent film|falling in love,97,Comedy|Drama,United Artists,2002-09-13,40,6.5,2002,-4222535.0
2165,0.34718,11000000.0,0,Liberty Stands Still,Wesley Snipes|Linda Fiorentino|Tanya Allen|Hart Bochner|Terry Chen,Kari Skogland,defense industry|loss of daughter|suspense|woman director,96,Drama|Thriller,Lions Gate Films|Cinerenta Medienbeteiligungs KG|Pearl Pictures|Still Productions,2002-01-18,26,5.6,2002,-11000000.0
12779,0.346921999999999,10000000.0,598645,Swept Away,Madonna|Adriano Giannini|Bruce Greenwood|Elizabeth Banks|Michael Beattie,Guy Ritchie,adultery|island|shipwreck|tropical island,89,Comedy|Romance,"Screen Gems, Inc.|SKA Films|Codi S.p.a.",2002-10-11,26,4.7,2002,-9401355.0
9555,0.346915,,0,Rabbit-Proof Fence,Everlyn Sampi|Tianna Sansbury|Laura Monaghan|Kenneth Branagh|David Gulpilil,Phillip Noyce,child abuse|sister sister relationship|prosecution|australia|approved school ,94,Adventure|Drama|Action|History,Showtime Australia|Australian Film Finance Corporation (AFFC)|Rumbalara Films|Olsen Levy,2002-02-04,38,6.7,2002,
9557,0.346465,20000000.0,8586376,Boat Trip,Cuba Gooding Jr.|Horatio Sanz|Roselyn SÃ¡nchez|Vivica A. Fox|Maurice Godin,Mort Nathan,gay|bikini|cruise ship|babes,94,Comedy,Motion Picture Corporation of America|Artisan Entertainment,2002-10-01,64,4.5,2002,-11413624.0
10994,0.34303,,0,White Oleander,Alison Lohman|Michelle Pfeiffer|Cole Hauser|Robin Wright|Amy Aquino,Peter Kosminsky,prison|loss of family|loss of father|foster parents|women's prison,109,Drama,Warner Bros. Pictures|Pandora Filmproduktion|John Wells Productions|Gaylord Films|Oleandor Productions,2002-10-11,45,7.4,2002,
10894,0.342912,500000.0,150277,May,Angela Bettis|Jeremy Sisto|Anna Faris|James Duval|Nichole Hiltz,Lucky McKee,difficult childhood|lonelyness|psychoterror|murder|artificial,93,Drama|Horror|Thriller|Romance,A Loopy Production LLC|2 Loop Films,2002-01-13,52,5.9,2002,-349723.0
17130,0.462287,12000000.0,61141030,Crossroads,Britney Spears|Zoe Saldana|Taryn Manning|Anson Mount|Dan Aykroyd,Tamra Davis,dancing|women|sex|karaoke|dream,93,Action|Adventure|Comedy|Drama|Family,Paramount Pictures|MTV Films,2002-02-15,99,5.1,2002,49141030.0
11692,0.912373,100000000.0,7103973,The Adventures of Pluto Nash,Eddie Murphy|Randy Quaid|Rosario Dawson|Joe Pantoliano|Jay Mohr,Ron Underwood,moon|casino|bar|nightclub|future,95,Action|Comedy|Science Fiction,Village Roadshow Pictures|Castle Rock Entertainment|NPV Entertainment|Mel's Cite du Cinema,2002-08-15,75,4.6,2002,-92896027.0
10955,0.325852,30000000.0,0,Ripley's Game,John Malkovich|Ray Winstone|Uwe Mansshardt|Hanns Zischler|Paolo Paoloni,Liliana Cavani,hitman|assignment|greed|insult|performance,110,Mystery|Drama|Thriller|Crime,no_data,2002-09-02,29,6.0,2002,-30000000.0
15992,0.246694,25000000.0,10719357,Abandon,Katie Holmes|Benjamin Bratt|Charlie Hunnam|Zooey Deschanel|Fred Ward,Stephen Gaghan,alcohol|detective|dancer|nightmare|college,99,Drama|Mystery|Thriller,Paramount Pictures|Spyglass Entertainment|Touchstone Pictures,2002-10-14,20,4.9,2002,-14280643.0
10575,0.316061,11000000.0,0,Heaven,Cate Blanchett|Giovanni Ribisi|Remo Girone|Stefania Rocca|Alessandro Sperduti,Tom Tykwer,suicide|bomb|assassination|sex|terrorist,96,Drama|Thriller|Romance|Crime,Miramax Films|Mirage Enterprises|X-Filme Creative Pool,2002-02-06,25,6.9,2002,-11000000.0
19792,0.313973,10000000.0,0,Firestarter 2: Rekindled,Marguerite Moreau|Malcolm McDowell|Dennis Hopper|Danny Nucci|Skye McCole Bartusiak,Robert Iscove,fire|supernatural,168,TV Movie|Horror|Science Fiction|Thriller,USA Films|Traveler's Rest Films|USA Cable Network,2002-03-10,17,5.0,2002,-10000000.0
27259,0.313857,,13102295,Long Time Dead,Joe Absolom|Lara Belmont|Melanie Gutteridge|Lukas Haas|James Hillier,Marcus Adams,horror|ouija|spirit|game,94,Horror|Thriller,Film Council|StudioCanal|Midfield Films|Canal+|Working Title Films,2002-01-18,13,4.7,2002,
19122,0.306821,,0,Doctor Zhivago,Sam MacLintock|Keira Knightley|Hans Matheson|Sam Neill|Alexandra Maria Lara,Giacomo Campiotti,civil war,226,Drama,no_data,2002-11-24,20,5.9,2002,
9613,0.306506,,0,Spider,Ralph Fiennes|Miranda Richardson|Gabriel Byrne|Lynn Redgrave|John Neville,David Cronenberg,secret|asylum|bed and breakfast place|past|psychopath,98,Drama|Mystery|Thriller,TÃ©lÃ©film Canada|Capitol Films|Canadian Film or Video Production Tax Credit (CPTC)|Metropolitan Films|Grosvenor Park Productions,2002-12-13,61,6.0,2002,
12576,0.303609,,0,Deathwatch,Jamie Bell|RÃºaidhrÃ­ Conroy|Mike Downey|Laurence Fox|Roman Horak,Michael J. Bassett,world war i|war|assault|supernatural|soldier,94,Drama|Horror|Thriller|War,Portobello Pictures|Bavaria Film|Odyssey Entertainment|ApolloMedia Distribution|Film and Music Entertainment (F&ME),2002-10-06,15,5.3,2002,
9533,0.299006,78000000.0,209196298,Red Dragon,Anthony Hopkins|Edward Norton|Ralph Fiennes|Harvey Keitel|Emily Watson,Brett Ratner,psychopath|serial killer|fbi agent,124,Crime|Thriller|Horror,Universal Pictures|Metro-Goldwyn-Mayer (MGM),2002-09-29,642,6.5,2002,131196298.0
13819,0.298152,,0,Laurel Canyon,Frances McDormand|Christian Bale|Kate Beckinsale|Natascha McElhone|Alessandro Nivola,Lisa Cholodenko,independent film|los angeles|intern|smoking pot|dissertation,103,Drama,Sony Pictures Classics|Good Machine|Antidote Films,2002-05-18,29,5.4,2002,
12771,0.294923,29000000.0,16930185,Serving Sara,Matthew Perry|Elizabeth Hurley|Vincent Pastore|Bruce Campbell|Cedric the Entertainer,Reginald Hudlin,wealth|falling in love|divorce|pretty woman|winery,100,Comedy|Romance,Paramount Pictures,2002-08-20,44,5.1,2002,-12069815.0
4107,0.293428,,773228,Bloody Sunday,James Nesbitt|Allan Gildea|Gerard Crossan|Mary Moulds|Carmel McCallion,Paul Greengrass,northern ireland|independent film|civil rights,107,Action|Adventure|Drama|History,Portman Entertainment Group|BÃ³rd ScannÃ¡n na hÃ‰ireann|Hell's Kitchen Films|Granada Television,2002-01-16,30,6.3,2002,
14787,0.287346,,0,Tom and Jerry: The Magic Ring,Jeff Bennett|Frank Welker|Charlie Schlatter|Jim Cummings,James T. Walker,tom and jerry,62,Animation|Comedy|Family,Warner Home Video,2002-03-12,25,6.7,2002,
10052,0.281325,60000000.0,52322400,Dragonfly,Kevin Costner|Joe Morton|Ron Rifkin|Susanna Thompson|Kathy Bates,Tom Shadyac,pregnancy and birth|voice|dragonfly|car crash|jungle,104,Drama,Universal Pictures|Spyglass Entertainment|Shady Acres Entertainment|Gran Via Productions|Kalima Productions GmbH & Co. KG,2002-02-22,101,6.2,2002,-7677600.0
